player_id,player_name,team_name,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Pass,Player Off,Player On,Pressure,Shield,Shot,match_id,Bad Behaviour,Own Goal Against,50/50,Own Goal For
40784,Akram Hassan Afif,Qatar,81,8,0,62,0,3,0,0,0,,0,4,0,0,2,,81,0.0,0.0,8,0.0,0,3857294,,,1.0,
124488,Hassan Khalid Al Heidos,Qatar,24,11,0,32,1,2,5,0,3,,2,0,0,1,1,,24,0.0,0.0,20,0.0,1,3857294,,,0.0,
124490,Ahmed Alaa Eldin Abdelmotaal,Qatar,3,0,0,1,0,0,0,0,0,,0,0,0,0,0,,2,0.0,0.0,2,0.0,0,3857294,,,0.0,
124492,Karim Boudiaf,Qatar,20,3,2,19,0,0,2,0,1,,0,0,0,0,0,,23,0.0,0.0,4,0.0,0,3857294,,,0.0,
124493,Boualem Khoukhi,Qatar,47,6,3,41,7,2,0,0,1,,0,3,0,2,0,,54,0.0,0.0,5,0.0,0,3857294,,,0.0,
124494,Abdelkarim Hassan Al Haj Fadlalla,Qatar,37,3,3,33,2,0,2,0,2,,1,1,0,2,0,,45,0.0,0.0,11,0.0,1,3857294,,,0.0,
124495,Almoez Ali Zainalabiddin Abdulla,Qatar,38,2,1,9,0,0,2,0,7,,0,0,0,0,2,,14,0.0,0.0,8,0.0,0,3857294,,,1.0,
124500,Assim Omer Al Haj Madibo,Qatar,19,6,2,17,0,1,0,2,2,,1,0,0,2,0,,30,0.0,0.0,23,0.0,0,3857294,,,1.0,
124506,Pedro Miguel Correia,Qatar,40,2,1,29,1,0,0,0,5,,0,1,0,2,1,,45,0.0,0.0,13,0.0,1,3857294,,,0.0,
124510,Meshaal Aissa Barsham,Qatar,15,4,0,12,0,0,0,0,0,,0,0,15,0,0,,31,0.0,0.0,0,0.0,0,3857294,,,0.0,
124512,Mosaab Khoder Jibril,Qatar,3,0,0,2,0,0,0,0,1,,0,1,0,0,1,,3,0.0,0.0,3,0.0,0,3857294,,,0.0,
124514,Abdulaziz Hatem Mohammed Abdullah,Qatar,43,0,0,34,0,0,1,0,0,,1,0,0,1,0,,39,0.0,0.0,8,0.0,1,3857294,,,0.0,
124899,Ismaeel Mohammad Mohammad,Qatar,33,1,1,24,0,0,1,0,1,,0,3,0,2,1,,29,1.0,1.0,4,0.0,1,3857294,,,0.0,
124900,Homam Alamin Ahmed,Qatar,27,0,0,18,0,0,1,0,1,,2,3,0,0,0,,30,1.0,1.0,10,1.0,0,3857294,,,2.0,
124901,Mohammed Muntari,Qatar,19,1,0,13,0,1,0,1,1,,1,2,0,0,0,,13,0.0,0.0,4,0.0,0,3857294,,,0.0,
149463,Ali Assadalla Thaimn Qambar,Qatar,23,1,0,18,0,0,1,0,1,,0,0,0,0,0,,23,0.0,0.0,4,0.0,0,3857294,,,0.0,
2995,Ángel Fabián Di María Hernández,Argentina,65,3,1,47,0,2,3,1,1,0.0,0,2,0,0,2,,41,0.0,0.0,10,0.0,2,3857300,0.0,,0.0,
3090,Nicolás Hernán Otamendi,Argentina,81,3,1,74,6,0,0,2,2,1.0,0,2,0,2,0,,89,0.0,0.0,4,0.0,1,3857300,0.0,,0.0,
5178,Salman Mohammed Al Faraj,Saudi Arabia,15,3,2,14,0,0,2,0,1,0.0,0,0,0,0,1,,15,1.0,1.0,6,0.0,0,3857300,0.0,,1.0,
5183,Yasir Gharsan Al Shahrani,Saudi Arabia,16,2,0,16,4,0,1,0,4,0.0,1,0,0,8,0,,26,0.0,0.0,16,0.0,0,3857300,0.0,,0.0,
5187,Salem Mohammed Al Dawsari,Saudi Arabia,27,8,2,27,1,2,3,1,1,0.0,1,0,0,0,3,,24,0.0,0.0,17,0.0,1,3857300,1.0,,0.0,
5191,Mohammed Al Burayk,Saudi Arabia,1,0,1,1,2,0,0,0,0,0.0,0,0,0,1,0,,1,0.0,0.0,1,0.0,0,3857300,0.0,,0.0,
5503,Lionel Andrés Messi Cuccittini,Argentina,54,3,1,45,0,4,4,0,1,0.0,1,2,0,0,2,,46,0.0,0.0,7,0.0,4,3857300,0.0,,0.0,
5507,Nicolás Alejandro Tagliafico,Argentina,26,3,5,26,0,1,2,0,2,0.0,0,2,0,2,0,,34,0.0,0.0,12,0.0,1,3857300,0.0,,3.0,
5713,Mohammed Kanoo,Saudi Arabia,37,7,0,33,2,0,2,0,3,0.0,3,2,0,1,2,,38,0.0,0.0,11,0.0,0,3857300,0.0,,1.0,
5714,Mohammed Khalil Al Owais,Saudi Arabia,7,4,0,11,0,0,0,0,0,0.0,0,0,19,0,0,,29,0.0,0.0,0,0.0,0,3857300,1.0,,0.0,
5715,Ali Albulayhi,Saudi Arabia,11,1,1,9,4,0,0,1,3,0.0,1,0,0,0,0,,16,0.0,0.0,3,0.0,0,3857300,1.0,,0.0,
6909,Damián Emiliano Martínez,Argentina,12,6,0,16,0,0,0,0,0,0.0,0,0,4,0,0,,22,0.0,0.0,0,0.0,0,3857300,0.0,,0.0,
7006,Alejandro Darío Gómez,Argentina,31,3,0,28,1,1,0,1,3,0.0,1,4,0,2,1,,25,0.0,0.0,4,0.0,1,3857300,0.0,,1.0,
7797,Rodrigo Javier De Paul,Argentina,74,8,4,65,1,0,2,0,2,0.0,1,2,0,1,1,,86,0.0,0.0,19,0.0,1,3857300,0.0,,1.0,
11456,Lautaro Javier Martínez,Argentina,37,2,1,12,0,3,0,0,0,0.0,1,3,0,0,1,,16,0.0,0.0,6,0.0,2,3857300,0.0,,1.0,
16308,Leandro Daniel Paredes,Argentina,52,0,1,50,2,0,0,0,3,0.0,1,2,0,2,1,,57,0.0,0.0,13,0.0,0,3857300,0.0,,0.0,
19597,Marcos Javier Acuña,Argentina,9,2,2,8,2,0,0,0,1,0.0,0,0,0,1,0,,23,0.0,0.0,2,0.0,0,3857300,0.0,,0.0,
20572,Cristian Gabriel Romero,Argentina,53,2,1,53,3,1,1,1,0,0.0,1,1,0,1,0,,61,0.0,0.0,6,0.0,0,3857300,0.0,,0.0,
27768,Lisandro Martínez,Argentina,25,3,0,26,1,0,0,0,3,0.0,0,0,0,0,0,,32,0.0,0.0,3,0.0,1,3857300,0.0,,1.0,
29201,Nahuel Molina Lucero,Argentina,45,3,1,42,0,2,1,0,2,0.0,1,0,0,0,0,,68,0.0,0.0,10,1.0,0,3857300,0.0,,0.0,
29560,Julián Álvarez,Argentina,11,0,1,6,0,0,0,0,1,0.0,0,1,0,0,0,,8,0.0,0.0,7,0.0,1,3857300,0.0,,0.0,
38718,Enzo Fernandez,Argentina,39,3,0,29,2,1,0,0,2,0.0,0,1,0,0,0,,38,0.0,0.0,4,0.0,1,3857300,0.0,,2.0,
51094,Abdulelah Al Amri,Saudi Arabia,0,1,0,1,1,0,0,0,0,0.0,0,0,0,0,0,,1,0.0,0.0,0,0.0,0,3857300,0.0,,0.0,
51099,Firas Tariq Nasser Al Albirakan,Saudi Arabia,21,7,2,20,1,0,3,2,3,0.0,1,0,0,1,4,,15,1.0,1.0,10,0.0,0,3857300,0.0,,3.0,
51469,Saleh Khalid Al Shehri,Saudi Arabia,30,2,1,13,0,0,2,0,7,0.0,2,0,0,0,4,,15,0.0,0.0,25,0.0,1,3857300,0.0,,2.0,
51546,Hassan Mohammed Al-Tambakti,Saudi Arabia,21,3,1,21,4,0,0,0,5,0.0,0,2,0,4,0,,29,0.0,0.0,7,0.0,0,3857300,0.0,,0.0,
51710,Saud Abdullah Abdul Hamid,Saudi Arabia,24,3,1,21,5,0,0,0,6,0.0,6,1,0,1,3,,28,0.0,0.0,13,0.0,0,3857300,0.0,,0.0,
54144,Nawaf Shaker Al Abid,Saudi Arabia,16,2,1,10,0,2,1,0,1,0.0,1,0,0,1,1,,6,0.0,0.0,9,0.0,1,3857300,1.0,,0.0,
56755,Abdulelah Saad Hameed Al-Malki,Saudi Arabia,25,6,1,25,4,0,0,3,1,0.0,5,1,0,3,1,,37,0.0,0.0,18,0.0,0,3857300,0.0,,1.0,
57620,Sultan Abdullah Salim Al Ghannam,Saudi Arabia,5,0,0,4,0,0,0,0,1,0.0,0,0,0,1,1,,4,0.0,0.0,1,0.0,0,3857300,0.0,,0.0,
121539,Haitham Mohammed Asiri,Saudi Arabia,4,0,0,2,1,0,0,2,2,0.0,1,0,0,0,0,,2,0.0,0.0,4,0.0,0,3857300,0.0,,1.0,
2988,Memphis Depay,Netherlands,43,3,2,24,1,1,4,0,2,1.0,0,1,0,0,1,0.0,30,,,10,0.0,4,3869117,,,0.0,
3306,Nathan Aké,Netherlands,25,2,5,24,7,0,0,0,3,0.0,0,1,0,0,0,0.0,32,,,10,0.0,0,3869117,,,0.0,
3311,Daley Blind,Netherlands,32,1,4,29,3,0,2,2,9,0.0,0,0,0,1,0,0.0,41,,,23,0.0,2,3869117,,,0.0,
3377,Timothy Weah,United States,27,3,0,23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,24,,,2,0.0,2,3869117,,,0.0,
3658,DeAndre Yedlin,United States,7,1,0,6,0,0,0,1,1,0.0,2,0,0,0,0,0.0,12,,,5,0.0,0,3869117,,,0.0,
3669,Virgil van Dijk,Netherlands,35,0,4,32,5,0,0,0,3,0.0,2,0,0,0,0,0.0,47,,,6,2.0,1,3869117,,,0.0,
4318,Davy Klaassen,Netherlands,11,2,0,6,1,0,0,0,1,0.0,0,0,0,0,1,0.0,16,,,8,0.0,0,3869117,,,0.0,
4614,Antonee Robinson,United States,58,12,2,61,0,0,3,0,4,0.0,0,0,0,2,4,0.0,78,,,11,0.0,0,3869117,,,0.0,
6994,Marten de Roon,Netherlands,10,0,1,6,2,0,0,2,1,1.0,0,0,0,0,0,0.0,17,,,10,0.0,0,3869117,,,0.0,
7829,Wout Weghorst,Netherlands,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,,,2,0.0,0,3869117,,,0.0,
7891,Teun Koopmeiners,Netherlands,17,2,2,20,2,0,0,0,1,0.0,1,0,0,2,1,0.0,25,,,9,0.0,1,3869117,,,1.0,
8069,Matthijs de Ligt,Netherlands,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,,,0,0.0,0,3869117,,,0.0,
8118,Frenkie de Jong,Netherlands,27,7,5,26,2,1,1,0,4,0.0,2,0,0,0,0,0.0,43,,,16,0.0,0,3869117,,,0.0,
8125,Denzel Dumfries,Netherlands,46,3,6,33,3,3,1,0,1,0.0,1,0,0,2,2,0.0,48,,,14,1.0,1,3869117,,,0.0,
8246,Christian Pulisic,United States,52,4,2,36,0,3,4,1,4,0.0,0,4,0,0,3,0.0,36,,,11,0.0,3,3869117,,,0.0,
8259,Steven Bergwijn,Netherlands,24,1,1,21,0,0,3,1,1,0.0,1,0,0,0,3,0.0,19,,,6,0.0,1,3869117,,,0.0,
8326,Andries Noppert,Netherlands,18,7,0,18,0,0,0,0,0,0.0,0,0,21,0,0,0.0,37,,,0,0.0,0,3869117,,,0.0,
8526,Weston McKennie,United States,43,5,1,36,2,1,0,1,0,0.0,0,0,0,1,3,0.0,40,,,6,0.0,3,3869117,,,0.0,
12352,Matthew Charles Turner,United States,14,2,0,16,0,0,0,0,0,0.0,0,1,13,0,0,0.0,24,,,0,0.0,0,3869117,,,0.0,
12524,Walker Zimmerman,United States,62,5,3,61,4,1,0,1,2,1.0,1,0,0,4,0,0.0,75,,,7,0.0,1,3869117,,,0.0,
12751,Tyler Adams,United States,65,7,2,65,0,1,0,4,2,0.0,0,1,0,3,0,0.0,86,,,15,0.0,0,3869117,,,0.0,
18242,Tim Ream,United States,58,11,1,66,4,0,0,0,4,0.0,0,1,0,2,0,0.0,84,,,8,0.0,1,3869117,,,0.0,
20750,Cody Mathès Gakpo,Netherlands,29,4,2,30,2,1,5,0,4,0.0,1,0,0,1,1,0.0,29,,,9,0.0,1,3869117,,,0.0,
21809,Jurriën David Norman Timber,Netherlands,34,2,2,37,6,0,0,0,8,0.0,3,1,0,1,2,0.0,44,,,11,0.0,0,3869117,,,0.0,
21881,Sergino Dest,United States,44,3,1,40,1,2,5,0,3,0.0,0,0,0,1,2,0.0,38,,,8,0.0,2,3869117,,,0.0,
22008,Haji Wright,United States,15,2,1,6,0,1,0,0,3,0.0,0,0,0,0,0,0.0,8,,,4,0.0,3,3869117,,,0.0,
22433,Jesus Ferreira,United States,24,2,0,15,0,1,0,0,0,0.0,0,1,0,0,1,1.0,20,,,7,0.0,0,3869117,,,0.0,
23789,Jordan Morris,United States,1,0,0,0,0,0,0,0,2,0.0,0,0,0,0,0,0.0,1,,,0,0.0,0,3869117,,,0.0,
24243,Brenden Aaronson,United States,16,2,2,14,0,1,2,0,2,0.0,2,2,0,0,1,0.0,9,,,3,0.0,0,3869117,,,0.0,
34339,Giovanni Reyna,United States,35,3,1,28,0,1,1,0,0,0.0,0,1,0,0,4,0.0,31,,,4,0.0,2,3869117,,,0.0,
38792,Yunus Dimoara Musah,United States,51,5,1,43,0,1,2,1,4,0.0,0,0,0,2,1,0.0,52,,,12,0.0,1,3869117,,,1.0,
39167,Xavi Simons,Netherlands,9,2,0,9,0,0,0,2,1,0.0,0,1,0,0,0,0.0,10,,,4,0.0,0,3869117,,,0.0,
3090,Nicolás Hernán Otamendi,Argentina,82,6,0,81,10,0,0,1,4,,1,0,0,2,0,,96,,,5,,0,3869151,,0.0,,
3240,Mathew Ryan,Australia,36,4,0,35,0,1,1,0,0,,0,0,16,0,0,,53,,,0,,0,3869151,,0.0,,
3281,Aaron Mooy,Australia,47,9,1,39,3,1,1,1,5,,2,0,0,1,0,,59,,,16,,0,3869151,,0.0,,
5479,Aziz Eraltay Behich,Australia,44,5,3,35,0,1,2,1,0,,1,1,0,2,3,,54,,,12,,1,3869151,,0.0,,
5481,Mathew Leckie,Australia,29,1,2,9,0,2,1,0,2,,2,1,0,1,1,,16,,,22,,0,3869151,,0.0,,
5490,Jackson Irvine,Australia,31,2,2,17,1,0,2,1,1,,2,0,0,0,2,,37,,,29,,0,3869151,,0.0,,
5503,Lionel Andrés Messi Cuccittini,Argentina,74,5,0,65,0,1,7,0,1,,0,2,0,0,2,,61,,,11,,6,3869151,,0.0,,
5507,Nicolás Alejandro Tagliafico,Argentina,9,1,0,6,2,0,1,0,1,,0,0,0,0,0,,13,,,4,,1,3869151,,0.0,,
6909,Damián Emiliano Martínez,Argentina,21,1,0,23,0,0,0,0,0,,0,1,8,0,0,,31,,,0,,0,3869151,,0.0,,
7006,Alejandro Darío Gómez,Argentina,37,2,0,36,0,0,3,0,0,,0,2,0,0,0,,33,,,7,,1,3869151,,0.0,,
7797,Rodrigo Javier De Paul,Argentina,88,7,1,82,2,0,1,1,3,,0,1,0,3,1,,91,,,17,,0,3869151,,0.0,,
8346,Craig Goodwin,Australia,13,2,1,9,0,1,0,0,1,,0,1,0,0,0,,15,,,4,,1,3869151,,0.0,,
8859,Ajdin Hrustic,Australia,16,2,0,12,0,0,2,1,0,,0,1,0,0,2,,9,,,13,,1,3869151,,0.0,,
9980,Jamie MacLaren,Australia,7,0,0,1,0,0,0,0,1,,0,0,0,0,1,,3,,,3,,0,3869151,,0.0,,
11456,Lautaro Javier Martínez,Argentina,26,1,0,12,0,0,5,0,1,,1,1,0,0,0,,10,,,2,,4,3869151,,0.0,,
15957,Miloš Degenek,Australia,28,4,2,29,2,1,2,0,4,,1,2,0,0,0,,42,,,13,,0,3869151,,0.0,,
19597,Marcos Javier Acuña,Argentina,56,2,2,52,1,1,1,1,5,,3,3,0,0,2,,60,,,11,,0,3869151,,0.0,,
20572,Cristian Gabriel Romero,Argentina,65,3,1,65,2,0,1,0,5,,1,0,0,2,0,,78,,,6,,0,3869151,,0.0,,
22293,Harry Souttar,Australia,60,3,1,43,2,1,0,4,6,,1,0,0,2,0,,58,,,12,,1,3869151,,0.0,,
27768,Lisandro Martínez,Argentina,15,0,1,13,3,0,0,0,2,,0,0,0,0,0,,19,,,3,,0,3869151,,0.0,,
27886,Alexis Mac Allister,Argentina,53,4,1,47,1,2,1,0,1,,0,3,0,2,3,,46,,,14,,0,3869151,,0.0,,
28263,Gonzalo Ariel Montiel,Argentina,4,0,1,3,0,0,0,0,1,,0,0,0,1,0,,5,,,1,,0,3869151,,0.0,,
28268,Exequiel Alejandro Palacios,Argentina,10,1,0,7,1,0,0,1,1,,0,1,0,1,0,,7,,,3,,1,3869151,,0.0,,
28370,Fran Karačić,Australia,8,4,1,10,1,0,0,0,3,,1,1,0,0,0,,16,,,7,,0,3869151,,0.0,,
29201,Nahuel Molina Lucero,Argentina,55,4,1,47,0,0,2,0,2,,0,0,0,4,1,,61,,,10,,0,3869151,,0.0,,
29560,Julián Álvarez,Argentina,28,2,3,21,0,0,1,1,3,,2,0,0,0,5,,17,,,19,,1,3869151,,0.0,,
33477,Riley McGree,Australia,18,1,2,11,1,2,1,2,1,,1,1,0,0,0,,15,,,18,,0,3869151,,0.0,,
33488,Keanu Baccus,Australia,15,2,4,13,0,0,0,0,2,,5,0,0,2,1,,15,,,20,,0,3869151,,0.0,,
33492,Mitchell Thomas Duke,Australia,26,2,2,7,0,0,1,1,2,,2,0,0,0,3,,14,,,28,,0,3869151,,0.0,,
33495,Kye Rowles,Australia,59,1,2,47,1,0,0,1,1,,0,0,0,1,0,,71,,,13,,0,3869151,,0.0,,
38718,Enzo Fernandez,Argentina,88,8,2,86,3,0,0,2,3,,1,2,0,1,0,,100,,,14,,0,3869151,,1.0,,
227697,Garang Kuol,Australia,11,0,0,3,0,0,0,0,1,,0,0,0,0,2,,1,,,6,,1,3869151,,0.0,,
2988,Memphis Depay,Netherlands,53,0,0,31,0,0,4,1,2,,2,2,0,1,2,,40,0.0,0.0,19,,0,3869321,1.0,,0.0,
2995,Ángel Fabián Di María Hernández,Argentina,9,1,0,9,0,1,1,0,0,,0,0,0,0,0,,14,0.0,0.0,0,,0,3869321,0.0,,0.0,
3090,Nicolás Hernán Otamendi,Argentina,66,7,0,65,6,0,0,1,5,,3,2,0,1,0,,87,0.0,0.0,11,,0,3869321,1.0,,0.0,
3306,Nathan Aké,Netherlands,57,5,1,55,3,1,0,0,3,,2,3,0,7,0,,75,0.0,0.0,12,,0,3869321,0.0,,0.0,
3311,Daley Blind,Netherlands,28,0,0,18,0,0,0,2,2,,0,0,0,2,1,,29,0.0,0.0,21,,0,3869321,0.0,,0.0,
3669,Virgil van Dijk,Netherlands,77,4,1,76,7,0,1,0,3,,2,0,0,2,1,,94,0.0,0.0,7,,1,3869321,0.0,,0.0,
5503,Lionel Andrés Messi Cuccittini,Argentina,70,3,1,55,0,0,7,2,3,,3,10,0,0,1,,48,0.0,0.0,19,,7,3869321,1.0,,0.0,
5507,Nicolás Alejandro Tagliafico,Argentina,10,3,1,9,1,0,0,0,1,,1,0,0,0,2,,11,0.0,0.0,7,,0,3869321,0.0,,0.0,
6909,Damián Emiliano Martínez,Argentina,13,8,0,15,0,0,0,0,0,,0,0,17,0,0,,35,0.0,0.0,0,,0,3869321,0.0,,0.0,
6994,Marten de Roon,Netherlands,25,1,0,19,4,0,0,1,3,,2,0,0,0,0,,26,0.0,0.0,10,,0,3869321,0.0,,0.0,
7161,Germán Alejandro Pezzella,Argentina,25,1,0,21,2,0,0,0,5,,2,2,0,0,0,,30,0.0,0.0,2,,1,3869321,0.0,,0.0,
7745,Steven Berghuis,Netherlands,34,3,0,33,0,1,2,0,0,,3,1,0,0,0,,35,0.0,0.0,8,,3,3869321,1.0,,0.0,
7797,Rodrigo Javier De Paul,Argentina,56,5,0,47,1,1,2,1,1,,2,2,0,1,2,,53,1.0,1.0,15,,2,3869321,0.0,,0.0,
7829,Wout Weghorst,Netherlands,13,1,2,4,1,0,0,0,1,,3,1,0,0,0,,11,0.0,0.0,21,,3,3869321,1.0,,0.0,
7891,Teun Koopmeiners,Netherlands,33,2,0,28,0,1,0,1,2,,1,0,0,0,1,,37,0.0,0.0,13,,1,3869321,0.0,,1.0,
8118,Frenkie de Jong,Netherlands,80,4,2,69,3,2,2,2,0,,2,5,0,1,0,,87,0.0,0.0,30,,0,3869321,0.0,,0.0,
8125,Denzel Dumfries,Netherlands,42,2,2,28,1,3,2,0,5,,7,2,0,1,0,,41,0.0,0.0,18,,1,3869321,2.0,,0.0,
8259,Steven Bergwijn,Netherlands,21,2,0,15,0,0,0,0,0,,0,1,0,0,0,,17,0.0,0.0,5,,1,3869321,1.0,,0.0,
8326,Andries Noppert,Netherlands,30,9,0,30,0,0,0,0,0,,0,0,24,0,0,,54,0.0,0.0,0,,0,3869321,0.0,,0.0,
11456,Lautaro Javier Martínez,Argentina,21,0,1,13,0,2,2,0,0,,1,3,0,1,4,,12,0.0,0.0,3,,3,3869321,0.0,,0.0,
16308,Leandro Daniel Paredes,Argentina,39,3,0,36,2,0,0,0,3,,3,3,0,0,0,,49,0.0,0.0,12,,1,3869321,0.0,,1.0,
19597,Marcos Javier Acuña,Argentina,27,1,1,21,1,1,1,1,6,,1,4,0,1,1,,26,0.0,0.0,11,,0,3869321,0.0,,0.0,
20033,Luuk de Jong,Netherlands,24,1,0,8,1,2,0,0,5,,2,1,0,0,1,,11,0.0,0.0,9,,2,3869321,0.0,,0.0,
20572,Cristian Gabriel Romero,Argentina,39,2,1,39,3,0,0,0,2,,2,1,0,1,0,,48,0.0,0.0,11,,0,3869321,0.0,,0.0,
20750,Cody Mathès Gakpo,Netherlands,50,9,1,34,1,1,7,3,3,,6,4,0,5,4,,38,0.0,0.0,22,,0,3869321,0.0,,0.0,
21547,Noa Lang,Netherlands,1,1,2,2,0,0,0,1,0,,0,0,0,1,0,,3,0.0,0.0,3,,0,3869321,1.0,,0.0,
21809,Jurriën David Norman Timber,Netherlands,78,5,1,80,6,0,3,1,4,,5,0,0,4,1,,93,0.0,0.0,18,,0,3869321,1.0,,1.0,
27768,Lisandro Martínez,Argentina,28,2,1,25,4,0,0,0,3,,0,1,0,2,1,,38,0.0,0.0,10,,0,3869321,1.0,,0.0,
27886,Alexis Mac Allister,Argentina,56,4,5,42,2,1,1,2,4,,0,7,0,0,0,,47,0.0,0.0,23,,0,3869321,0.0,,1.0,
28263,Gonzalo Ariel Montiel,Argentina,13,0,1,9,0,0,0,0,0,,0,0,0,0,1,,11,0.0,0.0,2,,1,3869321,1.0,,0.0,
29201,Nahuel Molina Lucero,Argentina,43,4,2,33,4,0,0,1,4,,0,0,0,2,2,,44,0.0,0.0,15,,1,3869321,0.0,,0.0,
29560,Julián Álvarez,Argentina,36,3,1,15,0,1,2,1,2,,2,0,0,0,5,,17,0.0,0.0,23,,0,3869321,0.0,,0.0,
38718,Enzo Fernandez,Argentina,69,1,1,60,1,1,2,1,4,,2,2,0,1,1,,70,0.0,0.0,26,,3,3869321,0.0,,0.0,
3090,Nicolás Hernán Otamendi,Argentina,31,2,3,28,3,0,0,0,3,0.0,2,0,0,2,0,,41,,,11,1.0,0,3869519,1.0,,0.0,
3441,Nikola Vlašić,Croatia,17,4,0,20,0,0,1,0,3,0.0,1,4,0,0,1,,13,,,8,0.0,1,3869519,0.0,,0.0,
3471,Dejan Lovren,Croatia,68,1,2,64,3,0,0,0,2,0.0,0,2,0,0,0,,74,,,5,0.0,3,3869519,0.0,,0.0,
5456,Mateo Kovačić,Croatia,85,8,1,93,0,2,5,2,3,0.0,0,7,0,1,1,,89,,,17,0.0,0,3869519,1.0,,0.0,
5460,Andrej Kramarić,Croatia,40,1,3,33,0,0,2,0,1,0.0,0,1,0,0,1,,36,,,4,0.0,0,3869519,0.0,,0.0,
5463,Luka Modrić,Croatia,62,7,1,69,1,0,3,0,2,0.0,1,3,0,2,0,,77,,,12,0.0,1,3869519,0.0,,1.0,
5469,Marcelo Brozović,Croatia,49,2,1,50,0,4,1,1,1,0.0,2,0,0,1,0,,50,,,7,0.0,0,3869519,0.0,,1.0,
5474,Ivan Perišić,Croatia,44,4,0,39,0,1,1,0,3,0.0,0,0,0,3,2,,58,,,7,1.0,3,3869519,0.0,,0.0,
5503,Lionel Andrés Messi Cuccittini,Argentina,62,8,0,50,0,6,7,1,2,0.0,2,2,0,0,4,,41,,,18,0.0,2,3869519,0.0,,0.0,
5507,Nicolás Alejandro Tagliafico,Argentina,23,2,6,17,4,0,0,0,1,0.0,3,1,0,0,1,,30,,,12,0.0,0,3869519,0.0,,0.0,
5743,Paulo Bruno Exequiel Dybala,Argentina,16,1,0,6,0,1,1,0,5,0.0,1,0,0,0,1,,10,,,8,0.0,0,3869519,0.0,,0.0,
6377,Ángel Martín Correa,Argentina,6,0,0,4,1,1,0,0,1,0.0,0,1,0,0,0,,4,,,2,0.0,0,3869519,0.0,,0.0,
6909,Damián Emiliano Martínez,Argentina,5,4,0,8,1,0,0,0,0,0.0,0,0,17,0,0,,24,,,0,0.0,0,3869519,0.0,,0.0,
7693,Bruno Petković,Croatia,16,1,0,15,0,3,1,0,1,0.0,0,2,0,0,0,,10,,,1,0.0,0,3869519,0.0,,0.0,
7797,Rodrigo Javier De Paul,Argentina,43,4,0,30,0,0,0,3,1,0.0,2,1,0,0,0,,42,,,25,0.0,1,3869519,0.0,,0.0,
11603,Mario Pašalić,Croatia,15,3,1,13,1,1,1,0,1,0.0,1,0,0,1,0,,12,,,4,0.0,1,3869519,0.0,,0.0,
12625,Borna Sosa,Croatia,34,1,1,32,1,1,1,1,1,1.0,0,0,0,0,1,,34,,,4,0.0,0,3869519,0.0,,0.0,
16308,Leandro Daniel Paredes,Argentina,30,4,4,29,2,0,0,0,4,0.0,1,0,0,1,1,,39,,,17,0.0,1,3869519,0.0,,0.0,
16527,Mislav Oršić,Croatia,18,0,1,17,0,0,1,1,0,0.0,1,0,0,0,1,,15,,,3,0.0,2,3869519,0.0,,0.0,
16531,Dominik Livaković,Croatia,21,4,0,23,0,0,0,0,0,0.0,1,0,12,0,0,,32,,,1,0.0,0,3869519,0.0,,0.0,
20572,Cristian Gabriel Romero,Argentina,25,5,2,25,4,0,0,1,3,0.0,3,0,0,1,0,,34,,,11,0.0,0,3869519,0.0,,0.0,
21081,Juan Marcos Foyth,Argentina,3,0,0,4,0,0,1,0,0,0.0,0,0,0,0,1,,4,,,2,0.0,0,3869519,0.0,,0.0,
22041,Marko Livaja,Croatia,7,0,0,7,0,0,3,0,1,0.0,1,0,0,1,0,,5,,,0,0.0,0,3869519,0.0,,0.0,
27768,Lisandro Martínez,Argentina,8,0,0,10,2,0,0,0,1,0.0,0,1,0,0,0,,9,,,1,0.0,0,3869519,0.0,,0.0,
27886,Alexis Mac Allister,Argentina,46,3,5,35,0,2,1,2,3,0.0,0,2,0,1,4,,34,,,12,0.0,2,3869519,0.0,,0.0,
28268,Exequiel Alejandro Palacios,Argentina,14,0,0,11,0,1,0,1,1,0.0,2,1,0,1,0,,15,,,10,0.0,0,3869519,0.0,,0.0,
28914,Lovro Majer,Croatia,14,2,0,15,0,1,2,0,0,0.0,1,0,0,1,0,,14,,,2,0.0,1,3869519,0.0,,1.0,
29163,Josip Juranović,Croatia,50,5,0,48,1,0,1,0,5,0.0,1,0,0,0,1,,64,,,5,0.0,0,3869519,0.0,,0.0,
29201,Nahuel Molina Lucero,Argentina,35,1,0,23,1,2,0,2,3,0.0,0,0,0,2,0,,40,,,13,0.0,0,3869519,0.0,,0.0,
29560,Julián Álvarez,Argentina,33,3,2,14,0,2,0,1,1,0.0,3,1,0,0,1,,18,,,27,0.0,2,3869519,0.0,,1.0,
33018,Joško Gvardiol,Croatia,54,7,1,56,1,1,0,3,5,0.0,0,1,0,2,0,,65,,,18,0.0,0,3869519,0.0,,0.0,
38718,Enzo Fernandez,Argentina,46,3,1,37,0,2,2,2,5,0.0,1,0,0,0,0,,47,,,23,0.0,1,3869519,0.0,,2.0,
