player_id,player_name,team_name,50/50,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Own Goal Against,Pass,Pressure,Shield,Shot,Player Off,Player On,Bad Behaviour
135271,Roan Roberto Wilson Gordon,Costa Rica,1.0,7,1,1,7,0,0,0,0,1,0.0,0,0,0,0,1,0.0,0.0,6,3,0.0,0,0.0,0.0,0.0
136306,Abdul Fatawu Issahaku,Ghana,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0
139016,Achraf Dari,Morocco,0.0,85,8,7,79,15,1,0,1,5,0.0,3,1,0,3,0,0.0,0.0,107,17,0.0,1,0.0,0.0,0.0
143854,António João Pereira Albuquerque Tavares Silva,Portugal,0.0,50,2,2,45,4,0,0,1,6,0.0,2,0,0,1,0,0.0,0.0,58,2,0.0,0,0.0,0.0,0.0
149463,Ali Assadalla Thaimn Qambar,Qatar,0.0,23,1,0,18,0,0,1,0,1,0.0,0,0,0,0,0,0.0,0.0,23,4,0.0,0,0.0,0.0,0.0
149714,Abdessamad Ezzalzouli,Morocco,0.0,21,7,3,19,1,2,2,0,4,0.0,4,0,0,3,7,0.0,0.0,16,35,0.0,1,0.0,0.0,0.0
156734,Bilal El Khannous,Morocco,0.0,26,1,2,20,2,0,0,1,2,0.0,0,1,0,0,0,0.0,0.0,24,13,0.0,0,0.0,0.0,0.0
184468,Álvaro José Zamora Mata,Costa Rica,0.0,9,0,1,6,0,1,0,0,3,0.0,0,0,0,0,1,0.0,0.0,5,6,0.0,0,0.0,0.0,0.0
227697,Garang Kuol,Australia,0.0,17,0,0,8,0,0,2,0,2,0.0,1,0,0,1,2,0.0,0.0,4,8,0.0,1,0.0,0.0,0.0
296254,Walid Cheddira,Morocco,0.0,22,1,1,9,2,0,1,0,3,0.0,6,0,0,0,3,0.0,0.0,8,21,0.0,2,0.0,0.0,0.0
326758,Abolfazl Jalali,Iran,1.0,19,6,0,25,1,1,2,0,0,0.0,1,4,0,0,0,0.0,0.0,29,0,0.0,0,0.0,0.0,0.0
348757,Kevin José Rodríguez Cortez,Ecuador,0.0,8,0,1,0,0,0,0,0,3,0.0,1,0,0,0,0,0.0,0.0,1,7,0.0,1,0.0,0.0,0.0
